F_st_norm,S_st_norm
0.6248355800006444,0.6625154259892898
0.6293944147164346,0.6595073073463916
0.6334964355048832,0.6541405269562227
0.6427539883248294,0.6527549808634603
0.6496892964314445,0.6419718765027861
0.6513419655134478,0.636552211094166
0.6637109289024621,0.6321472676657077
0.6785012927893818,0.6138713815352617
0.7043611270254865,0.5979338183237594
0.7201133321628951,0.5732726033233085
0.72989604362518,0.5705733461233506
0.7346058835532766,0.5633197448025575
0.7496897580103317,0.5492385739968495
0.7537549153217927,0.5453613076705035
0.7543956135601169,0.5404391279613032
0.768203304901308,0.5281633245488575
0.7714439872980696,0.5156343286178772
0.7761459366836958,0.5150381245907517
0.7768707054907565,0.5083156571390711
0.7795334861545238,0.504022501532422
0.7849021891231833,0.5021083508178827
0.7909569488372993,0.49485907001898777
0.7935619202164278,0.48896737151650543
0.7958688016069273,0.4823911330152241
0.8068566127107852,0.4807059106638899
0.8071896618140034,0.47467362766961263
0.8213030979620635,0.46294001509596605
0.8216849029688097,0.4567314291941345
0.8275727258217277,0.44808226886598634
0.8289340722763842,0.4443732580174387
0.8295006340922245,0.44370353083241676
0.8376694405086026,0.429462245574173
0.8401392506361023,0.42862817746787735
0.8417530860461344,0.42705357707960423
0.8451151949880218,0.4212921719941155
0.8484670580353915,0.41024179369512215
0.8538010976274729,0.4022630777275003
0.8613173219231023,0.3989697517698005
0.8655340071258659,0.3891575151956886
0.8708107469298461,0.3834967455257986
0.8743825923968529,0.37360170231255735
0.8751379565943413,0.3666522646028324
0.8760253064334906,0.36626009029268974
0.8769590141984324,0.36516391033383794
0.8779583115292529,0.3646467199849467
0.882080711188518,0.3643322264036628
0.8836941806629012,0.3572155422138731
0.8886509269021343,0.34724147323616283
0.8924615723637654,0.34330334836237814
0.8935342661153867,0.3348287610969109
0.8959691274829614,0.3297000858345164
0.8974706433697821,0.32853898948949933
0.9019505363967706,0.32461427293002526
0.9066471007421937,0.3198576477685157
0.9095709497205031,0.30701351313009684
0.9155786121865733,0.3005001282682034
0.9161471622535327,0.28416824186715944
0.9171406848853889,0.282338729048657
0.9275546404550966,0.2768317880013891
0.9285616108121203,0.26041653101149415
0.9295084769903349,0.26028467271840305
0.9326527565653183,0.257256480676275
0.9331710721487702,0.25219484543044873
0.9376857878388016,0.24850296453064336
0.9430733781397854,0.2281882888944756
0.9445807834619285,0.22166628227267235
0.9457853987458719,0.2209647803050655
0.9478661332337505,0.21004729928885602
0.9483973842370158,0.2059026383594715
0.9535161229322289,0.20295568135597786
0.9545515850393432,0.20172415892458107
0.9576911735112161,0.18434497423127627
0.9619241698947106,0.17571422293325287
0.9630353954806057,0.16412794851843063
0.9636608744238573,0.1581956980998161
0.9654829690278139,0.15601869188087422
0.9711357983676469,0.14621214223880727
0.9716422015705739,0.12862955022277622
0.9762771978693339,0.12841642131882955
0.976868572079242,0.12687432221855305
0.9784524109688879,0.11158319585750283
0.9786065520198391,0.10780764104285155
0.980551692083446,0.1040519542602584
0.9830734560848986,0.10206759014377766
0.9850419598309411,0.0905750587614626
0.9876208607091385,0.07674436740594043
0.9889022537392931,0.0676107210021848
0.988950946846794,0.06293283253924112
0.9926958437749199,0.052301523697928516
0.9943175243574447,0.046153688862381
0.9974606609946319,0.03025877407619566
0.9984407868433832,0.002067553276603028
1.0,0.0
