F_st_norm,S_st_norm
0.785612846995103,0.537522823858441
0.7880234465061176,0.5326784645038828
0.7963170662335352,0.5318599659727343
0.7993934821810921,0.5169977170820125
0.7998117727443239,0.5158238921940558
0.8039683124159752,0.5154835358239662
0.8074816369214474,0.5133383561481913
0.8078821219842652,0.5128139087902691
0.8100585659548448,0.5074313940499566
0.8103105571169671,0.5066647673687393
0.813919790356105,0.5061481203044661
0.8285580390740918,0.4897478308023519
0.8312528063044526,0.4748881018861213
0.8329715268783656,0.47410825386585365
0.8461212370729702,0.4616822075063081
0.8465130619543948,0.46001548292333444
0.8514896855509331,0.4520747635660013
0.8519660027749331,0.4510642884547412
0.8529915865454256,0.4497179178628269
0.8542063845647223,0.44737586182234756
0.85924774435994,0.4441189707635986
0.8598790779771991,0.4312732618088532
0.8630837013701014,0.43076453722846353
0.8639171347628599,0.4290722571236466
0.872168286465625,0.42337518766812776
0.8726208643347214,0.42116354422636015
0.8814462740048759,0.4040813023859157
0.8856300697830718,0.3996698808932269
0.8884599692312153,0.39261134349875737
0.8942077579492778,0.37813170712411803
0.8995010921483247,0.3755913222195707
